Z-Height,RPM_0.1,RPM_0.2,RPM_0.3,RPM_0.5,RPM_0.7,RPM_0.9,RPM_1.1,RPM_1.2,RPM_1.5,RPM_2.5
-65.6,15.05,50.7,83,96.45,99.11,,,,,
